person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,log_person_income,log_loan_amnt,income_to_loan_ratio,employment_to_age_ratio,credit_history_to_age_ratio,default_on_file_binary,loan_grade_numeric,income_group,loan_amount_group,loan_percent_income_group,age_group
24,70000,RENT,3.0,EDUCATION,B,25000,11.86,1,0.36,N,4,11.156264806643742,10.12667110305036,2.8,0.125,0.16666666666666666,0,1,Middle,Very Large,Very High Burden,Young
24,14400,OWN,5.0,PERSONAL,A,6000,7.49,1,0.42,N,3,9.575052927597383,8.699681400989514,2.4,0.20833333333333334,0.125,0,0,Low,Medium,Very High Burden,Young
24,56100,RENT,7.0,MEDICAL,D,25000,16.49,1,0.38,N,4,10.934908916663861,10.12667110305036,2.244,0.2916666666666667,0.16666666666666666,0,3,Middle,Very Large,Very High Burden,Young
25,66000,RENT,9.0,VENTURE,D,25000,15.33,1,0.38,Y,2,11.097425172408931,10.12667110305036,2.64,0.36,0.08,1,3,Middle,Very Large,Very High Burden,Young
26,66000,RENT,3.0,HOMEIMPROVEMENT,B,25000,11.58,1,0.38,N,4,11.097425172408931,10.12667110305036,2.64,0.11538461538461539,0.15384615384615385,0,1,Middle,Very Large,Very High Burden,Adult
25,14400,OWN,7.0,EDUCATION,A,5375,5.79,1,0.37,N,2,9.575052927597383,8.589699882202986,2.6790697674418604,0.28,0.08,0,0,Low,Medium,Very High Burden,Young
25,72612,RENT,9.0,MEDICAL,C,25000,13.11,1,0.34,N,2,11.192899248143839,10.12667110305036,2.90448,0.36,0.08,0,2,Middle,Very Large,High Burden,Young
23,74000,RENT,3.0,MEDICAL,B,25000,10.36,1,0.34,N,3,11.211833885608513,10.12667110305036,2.96,0.13043478260869565,0.13043478260869565,0,1,Middle,Very Large,High Burden,Young
25,75000,RENT,9.0,DEBTCONSOLIDATION,B,25000,10.36,1,0.33,N,2,11.225256725762893,10.12667110305036,3.0,0.36,0.08,0,1,Middle,Very Large,High Burden,Young
24,75000,RENT,4.0,EDUCATION,B,25000,10.25,1,0.33,N,4,11.225256725762893,10.12667110305036,3.0,0.16666666666666666,0.16666666666666666,0,1,Middle,Very Large,High Burden,Young
22,71000,RENT,1.0,EDUCATION,D,25000,15.95,1,0.35,Y,4,11.170449240431308,10.12667110305036,2.84,0.045454545454545456,0.18181818181818182,1,3,Middle,Very Large,High Burden,Young
23,78000,RENT,7.0,DEBTCONSOLIDATION,C,25000,10.99,1,0.32,Y,2,11.264476926102367,10.12667110305036,3.12,0.30434782608695654,0.08695652173913043,1,2,Upper-Middle,Very Large,High Burden,Young
23,78000,RENT,1.0,VENTURE,B,25000,10.62,1,0.32,N,3,11.264476926102367,10.12667110305036,3.12,0.043478260869565216,0.13043478260869565,0,1,Upper-Middle,Very Large,High Burden,Young
23,78504,RENT,7.0,VENTURE,B,25000,10.74,1,0.32,N,3,11.270917596009623,10.12667110305036,3.14016,0.30434782608695654,0.13043478260869565,0,1,Upper-Middle,Very Large,High Burden,Young
24,62050,RENT,8.0,MEDICAL,D,25000,15.33,1,0.34,Y,2,11.035711906538346,10.12667110305036,2.482,0.3333333333333333,0.08333333333333333,1,3,Middle,Very Large,High Burden,Young
23,79416,RENT,7.0,VENTURE,D,25000,15.21,1,0.31,Y,2,11.282467730111303,10.12667110305036,3.17664,0.30434782608695654,0.08695652173913043,1,3,Upper-Middle,Very Large,High Burden,Young
21,14400,OWN,4.0,VENTURE,C,6250,14.72,1,0.43,N,2,9.575052927597383,8.740496729931813,2.304,0.19047619047619047,0.09523809523809523,0,2,Low,Medium,Very High Burden,Young
24,79631,RENT,8.0,PERSONAL,D,25000,15.7,1,0.31,Y,2,11.285171301098336,10.12667110305036,3.18524,0.3333333333333333,0.08333333333333333,1,3,Upper-Middle,Very Large,High Burden,Young
24,79632,RENT,0.0,EDUCATION,C,25000,13.35,1,0.31,N,4,11.28518385878521,10.12667110305036,3.18528,0.0,0.16666666666666666,0,2,Upper-Middle,Very Large,High Burden,Young
21,14400,MORTGAGE,0.0,MEDICAL,C,1500,10.99,0,0.1,N,4,9.575052927597383,7.313886831633462,9.6,0.0,0.19047619047619047,0,2,Low,Small,Low Burden,Young
24,80000,RENT,6.0,EDUCATION,A,25000,6.62,1,0.31,N,2,11.289794413577894,10.12667110305036,3.2,0.25,0.08333333333333333,0,0,Upper-Middle,Very Large,High Burden,Young
26,80000,RENT,5.0,DEBTCONSOLIDATION,C,25000,13.61,1,0.31,N,4,11.289794413577894,10.12667110305036,3.2,0.19230769230769232,0.15384615384615385,0,2,Upper-Middle,Very Large,High Burden,Adult
23,74004,RENT,7.0,DEBTCONSOLIDATION,E,25000,16.35,1,0.34,N,4,11.211887937471289,10.12667110305036,2.96016,0.30434782608695654,0.17391304347826086,0,4,Middle,Very Large,High Burden,Young
26,74004,RENT,10.0,DEBTCONSOLIDATION,D,25000,10.99,1,0.34,Y,4,11.211887937471289,10.12667110305036,2.96016,0.38461538461538464,0.15384615384615385,1,3,Middle,Very Large,High Burden,Adult
25,81000,RENT,5.0,DEBTCONSOLIDATION,A,25000,7.29,1,0.31,N,3,11.302216779257382,10.12667110305036,3.24,0.2,0.12,0,0,Upper-Middle,Very Large,High Burden,Young
23,81600,RENT,1.0,MEDICAL,B,25000,11.36,1,0.31,N,3,11.309596795779068,10.12667110305036,3.264,0.043478260869565216,0.13043478260869565,0,1,Upper-Middle,Very Large,High Burden,Young
24,82000,RENT,8.0,VENTURE,B,25000,10.25,0,0.3,N,2,11.314486721293981,10.12667110305036,3.28,0.3333333333333333,0.08333333333333333,0,1,Upper-Middle,Very Large,High Burden,Young
24,83000,RENT,5.0,EDUCATION,B,25000,11.12,0,0.3,N,3,11.326607934898927,10.12667110305036,3.32,0.20833333333333334,0.125,0,1,Upper-Middle,Very Large,High Burden,Young
24,83000,RENT,5.0,PERSONAL,D,25000,12.92,0,0.3,Y,3,11.326607934898927,10.12667110305036,3.32,0.20833333333333334,0.125,1,3,Upper-Middle,Very Large,High Burden,Young
23,14400,OWN,2.0,HOMEIMPROVEMENT,E,4000,16.7,1,0.28,N,2,9.575052927597383,8.294299608857235,3.6,0.08695652173913043,0.08695652173913043,0,4,Low,Small,High Burden,Young
22,14400,OWN,0.0,PERSONAL,B,2100,11.14,0,0.15,N,4,9.575052927597383,7.650168700845001,6.857142857142857,0.0,0.18181818181818182,0,1,Low,Small,Moderate Burden,Young
22,84500,RENT,6.0,PERSONAL,F,25000,18.3,0,0.3,N,4,11.344518647594766,10.12667110305036,3.38,0.2727272727272727,0.18181818181818182,0,5,Upper-Middle,Very Large,High Burden,Young
24,85000,RENT,5.0,MEDICAL,B,25000,10.62,0,0.29,N,4,11.350418300109132,10.12667110305036,3.4,0.20833333333333334,0.16666666666666666,0,1,Upper-Middle,Very Large,High Burden,Young
23,14664,MORTGAGE,0.0,DEBTCONSOLIDATION,C,6000,10.99,1,0.41,N,4,9.593218981411551,8.699681400989514,2.444,0.0,0.17391304347826086,0,2,Low,Medium,Very High Burden,Young
24,87000,RENT,8.0,HOMEIMPROVEMENT,D,25000,14.84,0,0.29,N,3,11.373674891823535,10.12667110305036,3.48,0.3333333333333333,0.125,0,3,Upper-Middle,Very Large,High Burden,Young
24,75000,RENT,0.0,VENTURE,E,25000,14.7,1,0.33,Y,3,11.225256725762893,10.12667110305036,3.0,0.0,0.125,1,4,Middle,Very Large,High Burden,Young
23,76000,RENT,7.0,DEBTCONSOLIDATION,D,25000,16.02,1,0.33,N,4,11.23850177707664,10.12667110305036,3.04,0.30434782608695654,0.17391304347826086,0,3,Upper-Middle,Very Large,High Burden,Young
23,66215,RENT,1.0,MEDICAL,D,25000,15.37,1,0.32,Y,2,11.100677404565232,10.12667110305036,2.6486,0.043478260869565216,0.08695652173913043,1,3,Middle,Very Large,High Burden,Young
25,90000,RENT,9.0,MEDICAL,B,25000,10.99,0,0.28,N,4,11.407576060361786,10.12667110305036,3.6,0.36,0.16,0,1,Upper-Middle,Very Large,High Burden,Young
21,15000,OWN,0.0,HOMEIMPROVEMENT,A,6200,7.9,1,0.41,N,2,9.61587214452889,8.732465848349879,2.4193548387096775,0.0,0.09523809523809523,0,0,Low,Medium,Very High Burden,Young
23,15000,OWN,7.0,MEDICAL,B,4475,10.99,1,0.3,N,4,9.61587214452889,8.406485069431817,3.35195530726257,0.30434782608695654,0.17391304347826086,0,1,Low,Small,High Burden,Young
23,78000,RENT,2.0,VENTURE,D,25000,16.32,1,0.32,Y,3,11.264476926102367,10.12667110305036,3.12,0.08695652173913043,0.13043478260869565,1,3,Upper-Middle,Very Large,High Burden,Young
25,66300,RENT,3.0,MEDICAL,E,25000,17.93,1,0.32,Y,4,11.101960259016467,10.12667110305036,2.652,0.12,0.16,1,4,Middle,Very Large,High Burden,Young
23,90000,RENT,0.0,DEBTCONSOLIDATION,B,25000,11.36,0,0.28,N,3,11.407576060361786,10.12667110305036,3.6,0.0,0.13043478260869565,0,1,Upper-Middle,Very Large,High Burden,Young
24,79000,RENT,9.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.32,Y,4,11.277215789596893,10.12667110305036,3.16,0.375,0.16666666666666666,1,3,Upper-Middle,Very Large,High Burden,Young
24,91800,RENT,4.0,PERSONAL,C,25000,13.43,0,0.27,Y,3,11.427378469795439,10.12667110305036,3.672,0.16666666666666666,0.125,1,2,Upper-Middle,Very Large,High Burden,Young
25,92000,RENT,6.0,HOMEIMPROVEMENT,B,25000,12.69,0,0.27,N,3,11.429554725537322,10.12667110305036,3.68,0.24,0.12,0,1,Upper-Middle,Very Large,High Burden,Young
24,92000,RENT,1.0,VENTURE,C,25000,12.73,0,0.27,Y,4,11.429554725537322,10.12667110305036,3.68,0.041666666666666664,0.16666666666666666,1,2,Upper-Middle,Very Large,High Burden,Young
23,93600,RENT,3.0,VENTURE,D,25000,15.21,0,0.27,N,4,11.446796346169297,10.12667110305036,3.744,0.13043478260869565,0.17391304347826086,0,3,Upper-Middle,Very Large,High Burden,Young
23,15000,MORTGAGE,1.0,MEDICAL,C,1750,12.68,0,0.12,Y,3,9.61587214452889,7.467942332285852,8.571428571428571,0.043478260869565216,0.13043478260869565,1,2,Low,Small,Moderate Burden,Young
23,70550,RENT,3.0,MEDICAL,F,25000,19.04,1,0.3,Y,4,11.164091131524941,10.12667110305036,2.822,0.13043478260869565,0.17391304347826086,1,5,Middle,Very Large,High Burden,Young
25,83800,RENT,2.0,DEBTCONSOLIDATION,D,25000,15.95,1,0.3,Y,3,11.336200219573199,10.12667110305036,3.352,0.08,0.12,1,3,Upper-Middle,Very Large,High Burden,Young
23,15000,OWN,4.0,DEBTCONSOLIDATION,C,4000,13.98,1,0.27,N,4,9.61587214452889,8.294299608857235,3.75,0.17391304347826086,0.17391304347826086,0,2,Low,Small,High Burden,Young
23,15000,OWN,4.0,VENTURE,B,4600,10.99,1,0.31,N,2,9.61587214452889,8.434028950155469,3.260869565217391,0.17391304347826086,0.08695652173913043,0,1,Low,Small,High Burden,Young
22,88000,RENT,6.0,DEBTCONSOLIDATION,D,25000,15.58,1,0.28,Y,2,11.385103457032141,10.12667110305036,3.52,0.2727272727272727,0.09090909090909091,1,3,Upper-Middle,Very Large,High Burden,Young
25,74800,RENT,2.0,MEDICAL,B,25000,10.99,1,0.28,N,2,11.222586532857163,10.12667110305036,2.992,0.08,0.08,0,1,Middle,Very Large,High Burden,Young
25,88000,RENT,0.0,VENTURE,D,25000,14.96,1,0.28,N,4,11.385103457032141,10.12667110305036,3.52,0.0,0.16,0,3,Upper-Middle,Very Large,High Burden,Young
25,15000,OWN,2.0,HOMEIMPROVEMENT,D,1750,15.31,0,0.12,Y,4,9.61587214452889,7.467942332285852,8.571428571428571,0.08,0.16,1,3,Low,Small,Moderate Burden,Young
26,88000,RENT,2.0,VENTURE,D,25000,15.65,1,0.28,N,3,11.385103457032141,10.12667110305036,3.52,0.07692307692307693,0.11538461538461539,0,3,Upper-Middle,Very Large,High Burden,Adult
25,100000,RENT,1.0,VENTURE,B,25000,9.33,0,0.25,N,4,11.51293546492023,10.12667110305036,4.0,0.04,0.16,0,1,Upper-Middle,Very Large,High Burden,Young
23,15000,MORTGAGE,0.0,PERSONAL,C,3600,13.47,1,0.24,N,4,9.61587214452889,8.188966863648876,4.166666666666667,0.0,0.17391304347826086,0,2,Low,Small,High Burden,Young
24,102400,RENT,8.0,PERSONAL,B,25000,10.36,0,0.24,N,3,11.536651757164861,10.12667110305036,4.096,0.3333333333333333,0.125,0,1,High,Very Large,High Burden,Young
24,92000,RENT,1.0,HOMEIMPROVEMENT,E,25000,16.77,1,0.27,Y,4,11.429554725537322,10.12667110305036,3.68,0.041666666666666664,0.16666666666666666,1,4,Upper-Middle,Very Large,High Burden,Young
23,93000,RENT,0.0,DEBTCONSOLIDATION,D,25000,14.59,1,0.27,Y,2,11.440365524765756,10.12667110305036,3.72,0.0,0.08695652173913043,1,3,Upper-Middle,Very Large,High Burden,Young
21,15000,OWN,0.0,HOMEIMPROVEMENT,C,3175,11.54,1,0.21,Y,3,9.61587214452889,8.063377822367027,4.724409448818897,0.0,0.14285714285714285,1,2,Low,Small,High Burden,Young
25,96000,RENT,2.0,HOMEIMPROVEMENT,E,25000,15.68,1,0.26,Y,4,11.472113887062386,10.12667110305036,3.84,0.08,0.16,1,4,Upper-Middle,Very Large,High Burden,Young
21,15120,MORTGAGE,0.0,EDUCATION,B,1500,10.59,0,0.1,N,2,9.623839785112668,7.313886831633462,10.08,0.0,0.09523809523809523,0,1,Low,Small,Low Burden,Young
24,97908,RENT,8.0,HOMEIMPROVEMENT,D,25000,12.61,1,0.26,Y,2,11.491793754834617,10.12667110305036,3.91632,0.3333333333333333,0.08333333333333333,1,3,Upper-Middle,Very Large,High Burden,Young
26,110000,RENT,3.0,PERSONAL,C,25000,10.99,0,0.23,Y,2,11.608244735642321,10.12667110305036,4.4,0.11538461538461539,0.07692307692307693,1,2,High,Very Large,High Burden,Adult
23,15204,MORTGAGE,7.0,PERSONAL,A,2800,8.49,1,0.18,N,3,9.629379600111465,7.937731775260109,5.43,0.30434782608695654,0.13043478260869565,0,0,Low,Small,Moderate Burden,Young
24,83300,RENT,0.0,MEDICAL,D,25000,10.99,1,0.26,N,2,11.330215832884798,10.12667110305036,3.332,0.0,0.08333333333333333,0,3,Upper-Middle,Very Large,High Burden,Young
24,110000,RENT,7.0,HOMEIMPROVEMENT,D,25000,15.7,0,0.23,Y,2,11.608244735642321,10.12667110305036,4.4,0.2916666666666667,0.08333333333333333,1,3,High,Very Large,High Burden,Young
22,15360,OWN,7.0,HOMEIMPROVEMENT,B,2500,12.53,1,0.16,N,3,9.639587108749145,7.824445930877619,6.144,0.3181818181818182,0.13636363636363635,0,1,Low,Small,Moderate Burden,Young
25,134300,RENT,3.0,MEDICAL,D,5000,16.49,1,0.03,N,2,11.807838828499989,8.517393171418904,26.86,0.12,0.08,0,3,High,Small,Low Burden,Young
22,100580,RENT,6.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.25,Y,2,11.51871865201099,10.12667110305036,4.0232,0.2727272727272727,0.09090909090909091,1,3,High,Very Large,High Burden,Young
25,113000,RENT,7.0,MEDICAL,C,25000,12.73,0,0.22,Y,4,11.635151947212842,10.12667110305036,4.52,0.28,0.16,1,2,High,Very Large,High Burden,Young
24,120000,RENT,8.0,EDUCATION,B,25000,10.65,0,0.21,N,4,11.695255355062795,10.12667110305036,4.8,0.3333333333333333,0.16666666666666666,0,1,High,Very Large,High Burden,Young
25,120000,RENT,6.0,MEDICAL,B,25000,10.74,0,0.21,N,2,11.695255355062795,10.12667110305036,4.8,0.24,0.08,0,1,High,Very Large,High Burden,Young
23,120000,RENT,7.0,EDUCATION,B,25000,9.99,0,0.21,N,2,11.695255355062795,10.12667110305036,4.8,0.30434782608695654,0.08695652173913043,0,1,High,Very Large,High Burden,Young
24,91800,RENT,5.0,MEDICAL,D,25000,15.33,1,0.23,Y,2,11.427378469795439,10.12667110305036,3.672,0.20833333333333334,0.08333333333333333,1,3,Upper-Middle,Very Large,High Burden,Young
21,15600,OWN,5.0,VENTURE,A,1000,7.29,0,0.06,N,4,9.65509029374725,6.90875477931522,15.6,0.23809523809523808,0.19047619047619047,0,0,Low,Small,Low Burden,Young
26,108000,RENT,2.0,PERSONAL,D,25000,15.05,1,0.23,N,3,11.58989576532275,10.12667110305036,4.32,0.07692307692307693,0.11538461538461539,0,3,High,Very Large,High Burden,Adult
26,129996,RENT,6.0,PERSONAL,B,25000,10.75,0,0.19,N,3,11.775266652248366,10.12667110305036,5.19984,0.23076923076923078,0.11538461538461539,0,1,High,Very Large,Moderate Burden,Adult
23,130000,RENT,4.0,EDUCATION,D,25000,16.02,0,0.19,Y,2,11.775297421715827,10.12667110305036,5.2,0.17391304347826086,0.08695652173913043,1,3,High,Very Large,Moderate Burden,Young
23,130000,RENT,7.0,VENTURE,B,25000,11.49,0,0.19,N,4,11.775297421715827,10.12667110305036,5.2,0.30434782608695654,0.17391304347826086,0,1,High,Very Large,Moderate Burden,Young
24,133300,RENT,6.0,DEBTCONSOLIDATION,B,25000,10.37,0,0.19,N,2,11.80036500801413,10.12667110305036,5.332,0.25,0.08333333333333333,0,1,High,Very Large,Moderate Burden,Young
24,15600,OWN,5.0,HOMEIMPROVEMENT,A,3300,6.39,1,0.21,N,4,9.65509029374725,8.101980731853192,4.7272727272727275,0.20833333333333334,0.16666666666666666,0,0,Low,Small,High Burden,Young
24,134000,RENT,8.0,PERSONAL,D,25000,16.07,0,0.19,Y,3,11.80560254159177,10.12667110305036,5.36,0.3333333333333333,0.125,1,3,High,Very Large,Moderate Burden,Young
25,134000,RENT,7.0,MEDICAL,B,25000,10.62,0,0.19,N,2,11.80560254159177,10.12667110305036,5.36,0.28,0.08,0,1,High,Very Large,Moderate Burden,Young
25,15600,OWN,0.0,VENTURE,F,3200,18.09,1,0.21,N,2,9.65509029374725,8.071218539969863,4.875,0.0,0.08,0,5,Low,Small,High Burden,Young
25,135000,RENT,5.0,EDUCATION,B,25000,11.36,0,0.19,N,4,11.813037464800539,10.12667110305036,5.4,0.2,0.16,0,1,High,Very Large,Moderate Burden,Young
26,135660,RENT,10.0,DEBTCONSOLIDATION,B,25000,12.53,0,0.18,N,4,11.817914405842503,10.12667110305036,5.4264,0.38461538461538464,0.15384615384615385,0,1,High,Very Large,Moderate Burden,Adult
23,16000,OWN,7.0,MEDICAL,A,6000,7.9,1,0.38,N,2,9.680406499268875,8.699681400989514,2.6666666666666665,0.30434782608695654,0.08695652173913043,0,0,Low,Medium,Very High Burden,Young
23,16000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,2275,13.06,0,0.14,Y,4,9.680406499268875,7.730174795246222,7.032967032967033,0.13043478260869565,0.17391304347826086,1,2,Low,Small,Moderate Burden,Young
23,16000,OWN,7.0,PERSONAL,A,2000,6.39,0,0.13,N,3,9.680406499268875,7.601402334583733,8.0,0.30434782608695654,0.13043478260869565,0,0,Low,Small,Moderate Burden,Young
23,16000,MORTGAGE,1.0,MEDICAL,C,5600,12.84,1,0.35,N,4,9.680406499268875,8.630700432209832,2.857142857142857,0.043478260869565216,0.17391304347826086,0,2,Low,Medium,High Burden,Young
24,16020,OWN,3.0,VENTURE,E,3625,17.14,1,0.23,Y,2,9.681655640646714,8.195885391314796,4.419310344827586,0.125,0.08333333333333333,1,4,Low,Small,High Burden,Young
22,16094,MORTGAGE,2.0,VENTURE,A,5500,7.14,1,0.34,N,3,9.686263943732909,8.612685172875459,2.926181818181818,0.09090909090909091,0.13636363636363635,0,0,Low,Medium,High Burden,Young
22,16200,OWN,6.0,PERSONAL,B,2000,12.42,0,0.12,N,3,9.692828247710418,7.601402334583733,8.1,0.2727272727272727,0.13636363636363635,0,1,Low,Small,Moderate Burden,Young
25,16400,OWN,1.0,PERSONAL,A,5000,8.94,1,0.3,N,4,9.70509758756311,8.517393171418904,3.28,0.04,0.16,0,0,Low,Small,High Burden,Young
23,16500,OWN,6.0,VENTURE,B,4375,9.63,1,0.27,N,4,9.711176264112805,8.383890344101816,3.7714285714285714,0.2608695652173913,0.17391304347826086,0,1,Low,Small,High Burden,Young
25,49500,RENT,6.0,PERSONAL,C,24750,14.22,1,0.5,N,3,10.809748150372926,10.11662117122102,2.0,0.24,0.12,0,2,Lower-Middle,Very Large,Very High Burden,Young
23,60000,RENT,4.0,DEBTCONSOLIDATION,B,24750,9.33,1,0.41,N,3,11.002116507732017,10.11662117122102,2.4242424242424243,0.17391304347826086,0.13043478260869565,0,1,Middle,Very Large,Very High Burden,Young
24,84200,RENT,8.0,MEDICAL,C,24500,13.85,0,0.29,N,4,11.340962076644454,10.106469212026385,3.436734693877551,0.3333333333333333,0.16666666666666666,0,2,Upper-Middle,Very Large,High Burden,Young
22,16800,MORTGAGE,5.0,EDUCATION,B,2000,10.65,0,0.12,N,2,9.729193687429403,7.601402334583733,8.4,0.22727272727272727,0.09090909090909091,0,1,Low,Small,Moderate Burden,Young
24,92000,RENT,8.0,MEDICAL,B,24500,11.46,0,0.27,N,4,11.429554725537322,10.106469212026385,3.7551020408163267,0.3333333333333333,0.16666666666666666,0,1,Upper-Middle,Very Large,High Burden,Young
25,125800,MORTGAGE,0.0,MEDICAL,D,10000,14.09,1,0.07,N,4,11.74245657234248,9.210440366976517,12.58,0.0,0.16,0,3,High,Medium,Low Burden,Young
25,54000,RENT,2.0,PERSONAL,C,24250,13.98,1,0.45,N,4,10.896757843893464,10.096213132628804,2.2268041237113403,0.08,0.16,0,2,Middle,Very Large,Very High Burden,Young
23,62500,RENT,1.0,EDUCATION,B,24250,10.62,1,0.39,N,4,11.042937835596494,10.096213132628804,2.577319587628866,0.043478260869565216,0.17391304347826086,0,1,Middle,Very Large,Very High Burden,Young
24,16800,MORTGAGE,4.0,DEBTCONSOLIDATION,A,3900,10.99,1,0.23,N,3,9.729193687429403,8.268988209506656,4.3076923076923075,0.16666666666666666,0.125,0,0,Low,Small,High Burden,Young
25,68400,RENT,9.0,PERSONAL,E,24250,17.56,1,0.35,N,4,11.133142723386813,10.096213132628804,2.820618556701031,0.36,0.16,0,4,Middle,Very Large,High Burden,Young
26,56045,RENT,1.0,MEDICAL,D,24250,14.96,1,0.37,N,2,10.933928061100904,10.096213132628804,2.3111340206185567,0.038461538461538464,0.07692307692307693,0,3,Middle,Very Large,Very High Burden,Adult
22,74000,RENT,7.0,DEBTCONSOLIDATION,D,24250,15.65,1,0.33,Y,2,11.211833885608513,10.096213132628804,3.051546391752577,0.3181818181818182,0.09090909090909091,1,3,Middle,Very Large,High Burden,Young
24,65453,RENT,9.0,MEDICAL,D,24250,15.7,1,0.31,N,2,11.089102884825811,10.096213132628804,2.699092783505155,0.375,0.08333333333333333,0,3,Middle,Very Large,High Burden,Young
24,89908,RENT,1.0,VENTURE,B,24250,12.53,0,0.27,N,3,11.406553326683621,10.096213132628804,3.7075463917525773,0.041666666666666664,0.125,0,1,Upper-Middle,Very Large,High Burden,Young
26,78000,RENT,0.0,HOMEIMPROVEMENT,E,24250,17.56,1,0.31,Y,3,11.264476926102367,10.096213132628804,3.216494845360825,0.0,0.11538461538461539,1,4,Upper-Middle,Very Large,High Burden,Adult
23,100000,RENT,0.0,PERSONAL,C,24250,12.87,0,0.24,Y,2,11.51293546492023,10.096213132628804,4.123711340206185,0.0,0.08695652173913043,1,2,Upper-Middle,Very Large,High Burden,Young
23,103000,RENT,6.0,PERSONAL,D,24250,15.7,0,0.24,N,2,11.542493975902508,10.096213132628804,4.247422680412371,0.2608695652173913,0.08695652173913043,0,3,High,Very Large,High Burden,Young
22,16800,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4750,13.85,1,0.28,Y,2,9.729193687429403,8.46611040118692,3.536842105263158,0.0,0.09090909090909091,1,2,Low,Small,High Burden,Young
25,111996,RENT,9.0,PERSONAL,D,24250,10.99,0,0.22,N,3,11.626227364204203,10.096213132628804,4.6183917525773195,0.36,0.12,0,3,High,Very Large,High Burden,Young
21,16800,MORTGAGE,0.0,VENTURE,B,6000,10.39,1,0.36,N,4,9.729193687429403,8.699681400989514,2.8,0.0,0.19047619047619047,0,1,Low,Medium,Very High Burden,Young
25,115200,RENT,0.0,HOMEIMPROVEMENT,B,24250,11.36,0,0.21,N,2,11.654433707761807,10.096213132628804,4.750515463917526,0.0,0.08,0,1,High,Very Large,High Burden,Young
22,108000,RENT,1.0,HOMEIMPROVEMENT,D,24150,14.96,1,0.22,Y,3,11.58989576532275,10.092081066090932,4.472049689440993,0.045454545454545456,0.13636363636363635,1,3,High,Very Large,High Burden,Young
22,43000,RENT,7.0,DEBTCONSOLIDATION,C,24000,13.85,1,0.56,Y,3,10.668978650219241,10.085850775128717,1.7916666666666667,0.3181818181818182,0.13636363636363635,1,2,Lower-Middle,Very Large,Very High Burden,Young
