person_age,person_income,person_home_ownership,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
21,18000,0,5.0,2.0,3375,10.99,1,0.19,0,2,0,0,0,0,1
22,66960,1,1.0,1.0,23400,7.49,1,0.35,0,2,0,0,0,0,1
22,43385,1,7.0,3.0,23000,10.99,1,0.53,0,3,0,0,0,1,0
25,56544,1,3.0,2.0,23000,10.99,1,0.41,0,2,1,0,0,0,0
23,60000,1,2.0,2.0,23000,12.18,1,0.38,0,4,0,0,0,0,1
24,18000,2,3.0,3.0,1200,11.34,0,0.07,1,4,0,0,0,0,1
25,63208,1,9.0,2.0,23000,9.91,1,0.36,0,3,1,0,0,0,0
24,65000,1,0.0,2.0,23000,11.99,1,0.35,0,4,0,1,0,0,0
23,68000,1,7.0,2.0,23000,9.62,1,0.34,0,2,1,0,0,0,0
22,18000,0,1.0,2.0,3000,9.96,1,0.17,0,3,0,0,0,0,0
25,80000,1,9.0,3.0,23000,10.99,0,0.29,0,2,0,0,0,0,1
24,88000,1,1.0,4.0,23000,14.54,1,0.26,0,2,0,0,0,0,1
22,58600,1,5.0,2.0,22750,11.36,1,0.39,0,4,0,0,1,0,0
23,70000,1,7.0,3.0,22500,14.27,1,0.32,0,2,0,0,0,0,0
24,18287,0,3.0,2.0,3000,11.99,1,0.16,0,3,0,1,0,0,0
26,69846,1,2.0,6.0,22500,18.99,1,0.32,1,2,1,0,0,0,0
24,73000,1,0.0,5.0,22400,16.7,1,0.31,1,4,0,0,0,0,1
24,18500,2,8.0,1.0,5000,9.32,1,0.27,0,3,0,0,0,1,0
23,35000,1,2.0,2.0,22250,12.69,1,0.64,0,3,0,0,0,0,0
25,43000,1,9.0,3.0,22000,13.11,1,0.51,0,2,0,1,0,0,0
25,52000,1,4.0,2.0,22000,10.74,1,0.42,0,2,0,0,0,1,0
21,18701,2,0.0,4.0,4200,14.11,1,0.22,1,4,0,0,0,1,0
22,57000,1,6.0,2.0,22000,9.63,1,0.39,0,3,1,0,0,0,0
25,58000,1,0.0,3.0,22000,14.65,1,0.38,0,2,0,0,1,0,0
23,60000,1,6.0,2.0,22000,10.25,1,0.37,0,4,0,0,0,0,0
24,60000,1,3.0,3.0,22000,14.26,1,0.37,1,2,0,0,0,0,1
25,18840,2,5.0,2.0,3000,9.91,1,0.16,0,2,1,0,0,0,0
26,56000,1,7.0,5.0,22000,17.19,1,0.39,0,3,0,0,1,0,0
22,70000,1,3.0,2.0,22000,11.36,1,0.31,0,4,1,0,0,0,0
22,66000,1,1.0,6.0,22000,10.99,1,0.33,0,2,1,0,0,0,0
23,74064,1,3.0,2.0,22000,10.59,0,0.3,0,3,0,0,0,0,0
24,76597,1,5.0,2.0,22000,9.25,0,0.29,0,2,1,0,0,0,0
22,19000,0,6.0,1.0,3625,8.49,1,0.19,0,3,0,0,1,0,0
26,77000,1,0.0,1.0,22000,6.54,0,0.29,0,3,0,0,0,0,1
21,19000,0,5.0,1.0,6000,8.49,1,0.32,0,3,0,0,1,0,0
24,80000,1,0.0,1.0,22000,10.99,0,0.28,0,4,0,0,1,0,0
26,82600,1,10.0,2.0,22000,12.69,0,0.27,0,2,0,0,0,0,1
24,19000,0,3.0,3.0,7400,13.85,1,0.39,0,2,0,0,1,0,0
25,19000,0,3.0,1.0,4000,7.4,1,0.21,0,3,0,0,0,0,0
23,84000,1,3.0,2.0,22000,11.71,0,0.26,0,4,0,0,0,0,0
25,77650,1,8.0,2.0,22000,11.48,1,0.28,0,3,0,0,0,1,0
25,82000,1,1.0,5.0,22000,17.51,1,0.27,0,2,1,0,0,0,0
21,19012,2,0.0,4.0,3500,14.61,1,0.18,0,3,0,0,0,0,0
23,99996,1,3.0,1.0,22000,7.88,0,0.22,0,4,0,0,0,0,0
23,110000,1,0.0,2.0,22000,10.99,0,0.2,0,3,0,0,0,1,0
22,19200,2,6.0,2.0,4950,11.71,1,0.26,0,2,0,0,0,1,0
25,57000,1,4.0,2.0,21700,11.99,1,0.38,0,2,0,0,0,1,0
24,54000,1,5.0,3.0,21600,13.49,1,0.4,0,2,0,0,0,0,1
23,56000,1,8.0,,21600,21.21,1,0.39,1,4,0,0,1,0,0
26,63000,1,2.0,3.0,21600,14.35,1,0.34,1,3,0,0,0,0,0
22,82000,1,3.0,3.0,21600,13.61,0,0.26,1,3,0,0,0,1,0
22,78000,1,6.0,2.0,21600,11.26,1,0.28,0,3,0,0,0,0,0
22,19200,0,0.0,2.0,2400,10.59,0,0.13,0,3,0,0,0,0,1
24,112140,1,8.0,1.0,21600,7.9,0,0.19,0,2,0,0,1,0,0
24,19200,2,4.0,1.0,7000,5.99,1,0.36,0,4,0,1,0,0,0
25,19200,0,4.0,2.0,3000,11.99,1,0.16,0,4,1,0,0,0,0
24,59000,1,5.0,4.0,21500,16.89,1,0.36,0,3,0,0,1,0,0
24,70000,1,5.0,2.0,21500,9.99,1,0.31,0,3,0,1,0,0,0
24,116000,1,5.0,4.0,21500,15.33,0,0.19,1,3,1,0,0,0,0
25,60000,1,5.0,1.0,21450,7.29,1,0.36,0,4,1,0,0,0,0
22,31000,1,5.0,2.0,21250,12.42,1,0.69,0,3,0,0,0,0,0
25,47052,1,5.0,2.0,21250,10.99,1,0.45,0,2,0,0,0,0,1
25,51060,1,9.0,1.0,21250,6.91,1,0.42,0,2,0,0,0,0,1
22,19200,2,6.0,3.0,5000,14.17,1,0.26,1,2,0,0,0,0,0
22,53000,1,3.0,2.0,21250,10.25,1,0.4,0,3,0,0,1,0,0
26,19200,0,0.0,2.0,9250,10.99,1,0.48,0,2,1,0,0,0,0
24,56000,1,8.0,4.0,21250,15.95,1,0.38,1,3,0,0,0,0,1
24,65000,1,4.0,4.0,21250,15.95,1,0.33,1,4,1,0,0,0,0
21,35000,1,3.0,2.0,21000,12.53,1,0.6,0,4,0,0,0,0,1
22,19200,2,6.0,4.0,1400,14.91,1,0.07,1,4,0,1,0,0,0
23,19200,2,7.0,1.0,3000,10.99,1,0.16,0,4,0,0,1,0,0
26,40000,1,3.0,1.0,21000,6.54,1,0.53,0,4,0,0,1,0,0
25,19200,0,2.0,2.0,1000,10.99,0,0.05,0,3,0,0,0,0,1
26,42000,1,0.0,6.0,21000,17.26,1,0.5,1,4,0,0,1,0,0
23,63000,1,2.0,2.0,21000,11.36,1,0.33,0,2,0,0,1,0,0
26,19200,2,5.0,1.0,4000,7.51,1,0.21,0,4,0,0,0,0,1
22,59000,1,2.0,2.0,21000,10.71,1,0.36,0,3,0,0,0,1,0
22,70500,1,3.0,3.0,21000,13.98,0,0.3,1,4,0,0,0,1,0
26,65219,1,11.0,4.0,21000,14.09,1,0.32,0,3,0,0,0,0,0
22,75000,1,2.0,2.0,21000,10.0,0,0.28,0,3,1,0,0,0,0
22,19200,2,3.0,4.0,5000,15.33,1,0.26,0,3,0,0,1,0,0
25,62047,1,9.0,5.0,21000,16.32,1,0.29,1,4,0,0,1,0,0
24,79000,1,8.0,1.0,21000,7.9,0,0.27,0,2,0,1,0,0,0
23,80000,1,3.0,2.0,21000,11.99,0,0.26,0,3,0,0,1,0,0
24,84000,1,8.0,2.0,21000,10.75,0,0.25,0,4,0,0,1,0,0
26,85000,1,3.0,3.0,21000,13.92,0,0.25,0,3,0,1,0,0,0
22,93000,1,1.0,2.0,21000,9.91,0,0.23,0,3,1,0,0,0,0
26,81000,1,10.0,5.0,21000,16.95,1,0.26,1,3,1,0,0,0,0
26,97000,1,1.0,1.0,21000,7.9,0,0.22,0,3,1,0,0,0,0
26,97000,1,3.0,3.0,21000,10.99,0,0.22,1,3,1,0,0,0,0
25,100000,1,2.0,4.0,21000,16.49,1,0.21,1,3,0,0,0,1,0
26,19200,3,0.0,3.0,7500,11.97,1,0.39,1,2,0,0,0,1,0
21,19253,2,4.0,1.0,6250,6.17,1,0.32,0,3,0,0,0,0,0
26,125000,1,5.0,1.0,21000,8.9,0,0.17,0,2,0,1,0,0,0
25,125000,1,9.0,3.0,21000,12.99,0,0.17,1,3,1,0,0,0,0
23,82000,1,2.0,2.0,20900,12.69,0,0.25,0,2,0,0,0,1,0
21,19500,2,0.0,2.0,15000,9.64,1,0.77,0,2,1,0,0,0,0
26,50000,1,7.0,1.0,20500,7.49,1,0.41,0,3,0,0,0,0,1
23,70000,1,2.0,3.0,20500,13.16,0,0.29,1,3,1,0,0,0,0
22,19800,0,1.0,1.0,2100,8.38,0,0.11,0,4,1,0,0,0,0
23,54000,1,7.0,1.0,20375,7.49,1,0.38,0,2,0,0,0,1,0
26,26000,1,10.0,2.0,20050,9.76,1,0.77,0,2,1,0,0,0,0
24,33000,1,1.0,2.0,20000,10.99,1,0.61,0,3,0,0,0,0,0
23,20000,0,0.0,2.0,5000,11.71,0,0.25,0,4,0,0,0,1,0
22,20000,0,6.0,2.0,9250,10.65,0,0.46,0,4,0,0,0,1,0
24,35364,1,1.0,2.0,20000,12.53,1,0.57,0,4,0,0,1,0,0
25,38000,1,4.0,4.0,20000,14.59,1,0.53,0,4,0,0,1,0,0
23,32000,1,3.0,4.0,20000,12.61,1,0.63,0,4,0,0,0,0,0
25,38004,1,6.0,3.0,20000,13.11,1,0.53,0,2,0,0,1,0,0
23,20000,2,2.0,2.0,6400,10.65,0,0.32,0,4,0,0,1,0,0
25,38556,1,9.0,3.0,20000,11.22,1,0.52,1,4,0,0,0,1,0
23,32900,1,1.0,4.0,20000,16.0,1,0.61,0,2,1,0,0,0,0
25,34000,1,10.0,2.0,20000,8.88,1,0.59,0,4,0,1,0,0,0
24,40000,1,4.0,2.0,20000,12.53,1,0.5,0,3,0,0,0,1,0
21,36000,1,5.0,4.0,20000,10.99,1,0.56,1,2,0,0,1,0,0
26,20000,2,5.0,1.0,4800,5.99,0,0.24,0,3,0,0,1,0,0
25,42000,1,2.0,3.0,20000,13.47,1,0.48,0,4,1,0,0,0,0
22,42224,1,7.0,1.0,20000,6.99,1,0.47,0,4,0,0,0,0,1
25,20000,0,0.0,4.0,5650,15.99,0,0.28,1,2,0,0,0,1,0
23,20000,2,7.0,3.0,3625,10.99,0,0.18,1,3,1,0,0,0,0
22,37212,1,6.0,5.0,20000,16.69,1,0.54,0,3,0,0,0,0,0
25,38000,1,9.0,2.0,20000,11.11,1,0.53,0,4,0,0,1,0,0
22,45000,1,0.0,1.0,20000,7.9,1,0.44,0,4,1,0,0,0,0
23,45000,1,4.0,2.0,20000,10.25,1,0.44,0,2,0,0,0,1,0
24,45000,1,8.0,5.0,20000,10.99,1,0.44,0,2,0,0,1,0,0
23,20000,0,7.0,1.0,1200,7.49,0,0.06,0,3,0,0,1,0,0
22,45000,1,1.0,3.0,20000,13.92,1,0.44,1,3,0,0,0,0,0
24,39000,1,5.0,4.0,20000,14.74,1,0.51,0,2,0,0,1,0,0
24,46500,1,5.0,2.0,20000,10.62,1,0.43,0,2,1,0,0,0,0
22,48000,1,7.0,2.0,20000,10.65,1,0.42,0,3,0,0,0,0,1
22,42000,1,1.0,4.0,20000,12.99,1,0.48,0,3,0,0,0,1,0
22,48500,1,1.0,2.0,20000,11.36,1,0.41,0,4,0,0,0,0,1
22,20000,0,3.0,1.0,7500,5.79,0,0.38,0,4,1,0,0,0,0
23,49400,1,0.0,1.0,20000,6.54,1,0.4,0,4,1,0,0,0,0
25,20000,2,1.0,1.0,4000,5.79,0,0.2,0,2,0,0,0,0,1
25,50000,1,10.0,1.0,20000,7.49,1,0.4,0,3,0,0,0,0,0
25,50000,1,9.0,3.0,20000,13.43,1,0.4,0,2,1,0,0,0,0
22,50000,1,6.0,3.0,20000,13.22,1,0.4,0,2,0,0,0,0,0
22,20000,0,1.0,3.0,5000,14.72,0,0.25,0,3,0,0,0,0,1
22,44000,1,2.0,5.0,20000,15.68,1,0.45,0,4,1,0,0,0,0
24,50866,1,6.0,2.0,20000,10.99,1,0.39,0,3,0,0,1,0,0
25,50950,1,5.0,2.0,20000,11.48,1,0.39,0,3,0,1,0,0,0
24,51000,1,8.0,2.0,20000,10.38,1,0.39,0,3,0,0,0,0,1
22,51000,1,5.0,2.0,20000,12.53,1,0.39,0,3,1,0,0,0,0
22,51000,1,0.0,3.0,20000,13.47,1,0.39,0,2,1,0,0,0,0
24,51500,1,6.0,2.0,20000,12.21,1,0.39,0,4,0,0,0,0,1
25,51996,1,9.0,2.0,20000,10.99,1,0.38,0,3,0,0,0,0,1
25,52000,1,1.0,2.0,20000,11.36,1,0.38,0,4,1,0,0,0,0
22,46000,1,2.0,4.0,20000,16.0,1,0.43,1,4,0,0,0,0,0
26,20000,2,1.0,1.0,1500,7.74,0,0.07,0,3,0,0,0,1,0
24,52000,1,8.0,4.0,20000,15.65,1,0.38,1,2,1,0,0,0,0
25,46000,1,9.0,3.0,20000,11.78,1,0.43,1,2,0,0,0,0,0
24,52559,1,9.0,2.0,20000,10.99,1,0.38,0,3,0,1,0,0,0
22,47000,1,5.0,4.0,20000,16.77,1,0.43,0,3,0,0,1,0,0
22,54000,1,2.0,2.0,20000,9.91,1,0.37,0,4,1,0,0,0,0
23,48000,1,7.0,4.0,20000,15.65,1,0.42,0,4,0,0,1,0,0
23,48000,1,0.0,4.0,20000,14.96,1,0.42,0,3,0,0,1,0,0
23,54000,1,1.0,2.0,20000,11.83,1,0.37,0,4,0,0,0,0,1
24,48912,1,0.0,3.0,20000,11.66,1,0.41,0,4,0,0,1,0,0
26,54996,1,8.0,2.0,20000,12.18,1,0.36,0,4,1,0,0,0,0
24,55000,1,8.0,1.0,20000,6.91,1,0.36,0,2,0,1,0,0,0
25,55000,1,3.0,1.0,20000,6.91,1,0.36,0,3,0,0,0,0,0
26,49000,1,0.0,6.0,20000,19.79,1,0.41,0,3,0,1,0,0,0
25,55000,1,0.0,2.0,20000,9.88,1,0.36,0,4,0,0,0,0,1
22,20000,2,0.0,2.0,16600,9.76,0,0.83,0,3,0,0,0,1,0
23,55000,1,5.0,2.0,20000,12.53,1,0.36,0,2,0,0,0,0,0
25,55200,1,7.0,2.0,20000,10.99,1,0.36,0,4,0,0,0,0,1
23,20004,2,6.0,1.0,7125,6.99,0,0.36,0,2,0,0,0,1,0
23,57000,1,3.0,4.0,20000,16.89,1,0.35,0,2,1,0,0,0,0
22,51012,1,1.0,4.0,20000,17.49,1,0.39,1,4,0,0,0,1,0
23,20004,2,2.0,5.0,2500,16.82,0,0.12,1,2,1,0,0,0,0
26,20004,2,4.0,2.0,3600,10.99,0,0.18,0,2,0,1,0,0,0
22,58000,1,0.0,3.0,20000,13.11,1,0.34,0,2,0,0,0,0,0
23,58800,1,7.0,1.0,20000,7.66,1,0.34,0,3,0,0,0,0,0
26,59000,1,10.0,1.0,20000,6.17,1,0.34,0,3,0,0,1,0,0
26,53000,1,1.0,5.0,20000,16.35,1,0.38,1,4,0,0,0,1,0
23,60000,1,7.0,1.0,20000,7.9,1,0.33,0,2,0,0,1,0,0
24,54000,1,2.0,4.0,20000,16.49,1,0.37,0,2,0,0,0,0,1
21,20245,0,5.0,1.0,3550,10.99,0,0.18,0,4,0,0,0,0,1
26,20280,2,5.0,1.0,7000,8.0,0,0.35,0,2,0,1,0,0,0
24,60000,1,0.0,2.0,20000,10.99,1,0.33,0,2,0,0,0,1,0
24,20352,0,3.0,1.0,7750,6.91,0,0.38,0,3,0,0,0,0,1
25,54000,1,6.0,2.0,20000,8.88,1,0.37,0,3,0,0,0,1,0
24,60000,1,8.0,1.0,20000,10.99,1,0.33,0,4,0,0,0,0,1
23,54000,1,6.0,4.0,20000,14.84,1,0.37,1,3,0,0,0,0,0
23,54000,1,2.0,2.0,20000,11.12,1,0.37,0,2,0,0,0,1,0
22,60000,1,4.0,1.0,20000,7.88,1,0.33,0,3,1,0,0,0,0
25,60000,1,2.0,2.0,20000,10.99,1,0.33,0,2,1,0,0,0,0
22,20400,2,6.0,4.0,6000,15.99,0,0.29,1,4,1,0,0,0,0
24,20400,2,5.0,2.0,5500,10.99,0,0.27,0,4,0,0,0,0,0
25,60000,1,9.0,2.0,20000,10.99,1,0.33,0,3,1,0,0,0,0
25,54000,1,1.0,4.0,20000,15.65,1,0.37,1,3,0,0,0,1,0
24,54000,1,1.0,5.0,20000,17.04,1,0.37,1,3,0,0,0,1,0
23,60000,1,3.0,2.0,20000,12.21,1,0.33,0,2,1,0,0,0,0
21,20400,0,2.0,3.0,1275,15.23,0,0.06,1,3,1,0,0,0,0
25,54000,1,1.0,4.0,20000,14.11,1,0.37,0,4,0,0,0,0,0
24,60000,1,0.0,2.0,20000,11.14,1,0.33,0,2,0,0,0,1,0
21,20400,0,5.0,2.0,2400,11.49,0,0.12,0,4,0,0,1,0,0
24,60000,1,8.0,4.0,20000,13.87,1,0.33,0,4,0,0,0,1,0
26,60000,1,3.0,2.0,20000,10.08,1,0.33,0,4,0,1,0,0,0
23,54504,1,1.0,5.0,20000,16.7,1,0.37,1,4,0,0,0,1,0
24,55000,1,2.0,5.0,20000,18.64,1,0.36,0,2,0,0,0,0,1
24,61000,1,2.0,2.0,20000,12.18,1,0.33,0,4,0,1,0,0,0
22,20400,0,0.0,4.0,3800,10.99,0,0.19,1,3,0,0,0,0,0
25,62000,1,3.0,1.0,20000,6.54,1,0.32,0,3,0,0,1,0,0
24,56000,1,3.0,4.0,20000,14.61,1,0.36,1,4,1,0,0,0,0
21,56000,1,4.0,5.0,20000,17.39,1,0.36,1,3,0,0,0,0,1
24,62400,1,8.0,2.0,20000,11.12,1,0.32,0,2,0,1,0,0,0
25,62400,1,7.0,2.0,20000,11.48,1,0.32,0,2,0,0,0,0,1
25,63000,1,3.0,2.0,20000,12.42,1,0.32,0,3,0,0,1,0,0
26,58000,1,0.0,2.0,20000,10.25,1,0.34,0,2,0,0,0,0,0
23,65000,1,0.0,2.0,20000,10.65,1,0.31,0,3,0,0,1,0,0
24,20800,0,0.0,4.0,5000,16.29,0,0.24,1,3,0,0,0,1,0
23,65000,1,0.0,2.0,20000,10.37,1,0.31,0,2,0,0,1,0,0
23,65000,1,7.0,2.0,20000,11.49,1,0.31,0,3,0,0,0,0,1
24,20856,0,4.0,2.0,10000,10.59,0,0.48,0,4,0,0,0,0,1
25,20868,0,0.0,3.0,5375,13.49,0,0.26,1,2,0,0,0,0,1
26,59000,1,3.0,3.0,20000,10.99,1,0.34,0,4,0,0,0,1,0
23,59000,1,7.0,3.0,20000,12.29,1,0.34,0,4,1,0,0,0,0
21,21000,2,5.0,4.0,3500,17.27,1,0.17,1,2,0,0,0,0,0
26,65004,1,7.0,2.0,20000,11.99,1,0.31,0,2,0,0,0,0,0
25,59004,1,1.0,4.0,20000,14.84,1,0.34,1,2,0,0,0,1,0
23,59004,1,5.0,2.0,20000,10.83,1,0.34,0,2,0,0,0,0,0
23,65500,1,2.0,3.0,20000,13.22,1,0.31,0,2,0,0,0,0,0
22,66996,1,3.0,2.0,20000,12.18,0,0.3,0,2,1,0,0,0,0
23,67000,1,0.0,2.0,20000,11.11,0,0.3,0,2,0,0,1,0,0
24,67000,1,5.0,3.0,20000,13.48,0,0.3,1,2,0,1,0,0,0
26,68000,1,10.0,2.0,20000,10.75,0,0.29,0,4,1,0,0,0,0
25,68000,1,4.0,3.0,20000,12.53,0,0.29,1,4,0,0,0,1,0
24,62400,1,4.0,4.0,20000,14.84,1,0.32,0,4,0,0,0,0,0
23,69500,1,3.0,5.0,20000,17.74,0,0.29,1,2,0,0,0,0,1
25,70000,1,5.0,2.0,20000,9.99,0,0.29,0,2,0,1,0,0,0
22,70000,1,2.0,1.0,20000,6.91,0,0.29,0,4,0,0,0,1,0
25,64000,1,0.0,5.0,20000,10.99,1,0.31,0,4,0,1,0,0,0
25,71004,1,9.0,4.0,20000,14.09,0,0.28,0,2,0,0,0,1,0
22,21000,2,4.0,2.0,3000,11.49,0,0.14,0,3,0,0,0,0,0
23,71004,1,8.0,4.0,20000,14.09,0,0.28,0,3,1,0,0,0,0
23,55392,1,3.0,4.0,20000,15.2,1,0.31,1,4,0,0,1,0,0
24,72000,1,5.0,2.0,20000,11.83,0,0.28,0,2,0,0,1,0,0
24,21000,3,4.0,2.0,6000,12.21,0,0.29,0,2,0,0,0,1,0
23,66000,1,1.0,4.0,20000,14.11,1,0.3,0,3,0,0,0,0,1
22,66000,1,3.0,4.0,20000,14.42,1,0.3,0,2,0,0,0,0,0
24,72000,1,4.0,4.0,20000,14.74,0,0.28,1,3,0,1,0,0,0
24,74000,1,0.0,2.0,20000,12.69,0,0.27,0,3,0,1,0,0,0
22,21120,2,3.0,4.0,1625,16.89,1,0.08,1,3,0,0,0,0,0
25,75000,1,8.0,2.0,20000,10.99,0,0.27,0,4,0,0,0,0,0
21,21216,2,5.0,4.0,4500,10.99,1,0.21,1,2,0,1,0,0,0
25,21221,2,4.0,2.0,8500,9.63,0,0.4,0,4,0,0,0,0,1
24,75000,1,4.0,2.0,20000,8.88,0,0.27,0,3,0,1,0,0,0
26,75000,1,5.0,1.0,20000,6.91,0,0.27,0,4,0,0,1,0,0
26,75000,1,3.0,1.0,20000,10.99,0,0.27,0,3,1,0,0,0,0
25,75000,1,0.0,2.0,20000,10.38,0,0.27,0,3,0,0,0,1,0
22,69000,1,6.0,2.0,20000,10.99,1,0.29,0,4,0,0,0,0,0
22,75000,1,2.0,3.0,20000,10.99,0,0.27,0,2,0,0,0,0,1
21,21600,2,6.0,1.0,7575,10.99,0,0.35,0,3,0,0,0,1,0
26,21600,0,5.0,2.0,5200,12.42,0,0.24,0,3,1,0,0,0,0
24,69000,1,0.0,5.0,20000,14.82,1,0.29,0,4,0,1,0,0,0
23,75600,1,3.0,5.0,20000,16.32,0,0.26,1,3,0,0,0,1,0
23,59497,1,0.0,5.0,20000,16.0,1,0.29,0,3,0,0,1,0,0
23,76000,1,7.0,2.0,20000,10.37,0,0.26,0,3,0,0,1,0,0
26,70000,1,7.0,3.0,20000,13.16,1,0.29,0,3,0,0,0,0,0
24,70000,1,8.0,5.0,20000,14.88,1,0.29,0,4,0,0,0,0,1
22,77004,1,6.0,3.0,20000,13.98,0,0.26,0,4,0,0,0,0,0
26,71004,1,0.0,4.0,20000,13.36,1,0.28,1,2,0,1,0,0,0
21,21600,0,4.0,1.0,7125,6.99,0,0.33,0,3,0,0,0,0,1
22,21600,2,4.0,1.0,4025,5.42,0,0.19,0,4,1,0,0,0,0
24,21600,2,8.0,1.0,8000,5.42,0,0.37,0,2,0,0,1,0,0
26,78000,1,8.0,3.0,20000,13.85,0,0.26,1,4,0,1,0,0,0
22,21600,2,4.0,3.0,4000,12.99,0,0.19,0,2,0,0,0,1,0
26,21600,0,4.0,2.0,4200,9.99,0,0.19,0,3,0,0,1,0,0
22,21600,2,6.0,3.0,1400,10.99,0,0.06,0,2,0,0,0,0,1
23,61200,1,4.0,2.0,20000,11.14,1,0.28,0,2,0,0,1,0,0
21,21600,2,2.0,1.0,3800,5.99,0,0.18,0,2,0,0,0,0,0
24,72000,1,6.0,4.0,20000,10.99,1,0.28,1,4,0,0,0,0,0
23,78000,1,3.0,2.0,20000,11.58,0,0.26,0,3,0,0,0,0,1
23,78500,1,7.0,3.0,20000,13.85,0,0.25,1,4,0,0,1,0,0
23,79000,1,5.0,4.0,20000,16.89,0,0.25,1,4,1,0,0,0,0
23,80000,1,4.0,1.0,20000,7.9,0,0.25,0,4,0,0,1,0,0
23,21600,0,2.0,3.0,6000,12.68,0,0.28,0,4,0,0,0,0,1
22,62900,1,6.0,4.0,20000,14.91,1,0.27,0,4,0,0,1,0,0
24,80000,1,3.0,3.0,20000,13.06,0,0.25,0,4,0,0,0,0,1
25,80000,1,7.0,2.0,20000,8.88,0,0.25,0,4,1,0,0,0,0
23,21600,2,7.0,1.0,2000,6.17,0,0.09,0,4,1,0,0,0,0
22,80000,1,3.0,3.0,20000,13.98,0,0.25,1,4,1,0,0,0,0
22,21600,0,3.0,1.0,8500,6.54,0,0.39,0,4,0,0,0,0,1
26,62900,1,2.0,3.0,20000,13.85,1,0.27,0,3,0,0,1,0,0
26,21600,2,0.0,2.0,1000,10.36,0,0.05,0,3,0,1,0,0,0
25,74004,1,2.0,5.0,20000,15.95,1,0.27,1,4,0,0,0,1,0
25,80004,1,9.0,3.0,20000,14.26,0,0.25,1,4,0,1,0,0,0
23,80700,1,7.0,2.0,20000,11.71,0,0.25,0,2,0,0,1,0,0
22,81000,1,3.0,3.0,20000,13.49,0,0.25,0,4,0,0,0,0,0
24,21600,2,0.0,4.0,2000,14.84,1,0.09,0,2,0,0,0,0,0
22,82000,1,6.0,3.0,20000,10.99,0,0.24,1,2,1,0,0,0,0
23,76042,1,6.0,4.0,20000,15.05,1,0.26,1,4,0,1,0,0,0
22,76654,1,2.0,3.0,20000,13.79,1,0.26,1,4,1,0,0,0,0
24,83500,1,1.0,3.0,20000,13.48,0,0.24,0,3,1,0,0,0,0
26,21600,0,4.0,1.0,3000,6.76,0,0.14,0,2,0,0,0,0,1
23,84000,1,7.0,2.0,20000,11.11,0,0.24,0,4,0,0,0,1,0
25,84000,1,9.0,3.0,20000,13.92,0,0.24,0,2,1,0,0,0,0
23,21600,0,0.0,2.0,4400,12.53,0,0.2,0,2,1,0,0,0,0
21,21600,2,2.0,2.0,10000,11.14,0,0.46,0,2,0,0,0,0,0
24,78996,1,2.0,4.0,20000,14.11,1,0.25,0,2,0,1,0,0,0
23,85000,1,0.0,1.0,20000,7.49,0,0.24,0,2,0,0,1,0,0
25,85000,1,3.0,2.0,20000,10.25,0,0.24,0,3,0,0,0,0,0
26,73000,1,3.0,2.0,20000,12.53,1,0.27,0,2,0,0,0,1,0
21,21816,2,2.0,2.0,1500,11.86,0,0.07,0,3,0,0,0,1,0
23,21840,0,1.0,1.0,9000,7.88,0,0.41,0,3,0,0,0,0,1
25,85000,1,4.0,2.0,20000,10.99,0,0.24,0,2,0,1,0,0,0
24,21948,2,2.0,4.0,4000,10.99,0,0.18,0,2,0,0,0,0,1
22,87000,1,5.0,3.0,20000,13.85,0,0.23,0,4,0,0,0,0,0
23,21996,0,4.0,3.0,6000,13.23,0,0.27,0,4,0,0,0,1,0
22,90000,1,5.0,2.0,20000,10.99,0,0.22,0,4,0,0,0,1,0
23,78000,1,0.0,6.0,20000,18.25,1,0.26,1,2,0,1,0,0,0
24,90000,1,9.0,1.0,20000,6.54,0,0.22,0,3,0,0,0,0,0
23,90000,1,2.0,2.0,20000,11.49,0,0.22,0,4,0,0,1,0,0
26,90000,1,10.0,2.0,20000,11.49,0,0.22,0,3,0,0,1,0,0
22,22000,2,6.0,2.0,7000,11.71,0,0.32,0,2,1,0,0,0,0
23,90000,1,0.0,3.0,20000,13.57,0,0.22,0,4,0,0,0,0,0
25,91229,1,2.0,3.0,20000,14.35,0,0.22,0,3,1,0,0,0,0
26,22000,2,3.0,2.0,3825,10.65,0,0.17,0,4,0,0,0,0,0
22,92000,1,6.0,6.0,20000,15.65,0,0.22,1,2,0,0,0,0,1
22,22000,2,3.0,1.0,6500,10.99,0,0.3,0,4,0,0,0,0,1
25,22000,2,9.0,1.0,5875,6.62,1,0.27,0,2,1,0,0,0,0
25,92407,1,9.0,2.0,20000,9.25,0,0.22,0,2,0,0,1,0,0
22,22000,2,0.0,2.0,2400,11.71,0,0.11,0,3,0,0,1,0,0
24,22000,2,8.0,1.0,8000,5.42,0,0.36,0,4,0,0,0,1,0
26,93492,1,0.0,2.0,20000,9.45,0,0.21,0,4,0,0,0,0,0
23,22000,2,5.0,1.0,1550,7.49,1,0.07,0,2,0,0,0,0,0
22,94500,1,2.0,2.0,20000,10.99,0,0.21,0,2,0,0,0,1,0
